matricula_bici,pais,ciudad,numero_localizacion_origen,numero_localizacion_destino,inicio_utc,fin_utc,duracion_min,coste_eur,tipo_bici,bateria_inicio_pct,bateria_fin_pct,distancia_km,incidencia,tarifa
EB-HEL-004571,FI,Helsinki,732,577,2025-10-16 07:37:06+00:00,2025-10-16 08:23:06+00:00,46,3.05,mechanical,,,10.42,none,standard
EB-MAD-002980,ES,Madrid,248,626,2024-07-10 20:07:06+00:00,2024-07-10 20:16:06+00:00,9,0.3,electric,31.0,21.0,2.78,none,payg
EB-STO-002752,SE,Stockholm,528,552,2025-01-09 17:02:29+00:00,2025-01-09 18:20:29+00:00,78,6.84,electric,85.0,43.0,17.58,lost_item,standard
EB-ZRH-000893,CH,Zurich,558,800,2024-08-26 05:13:03+00:00,2024-08-26 05:26:03+00:00,13,0.38,electric,98.0,91.0,3.19,none,payg
EB-STO-003904,SE,Stockholm,372,353,2025-10-22 05:27:04+00:00,2025-10-22 05:48:04+00:00,21,0.6,mechanical,,,3.99,none,payg
EB-CPH-004682,DK,Copenhagen,335,193,2025-07-06 22:08:02+00:00,2025-07-06 22:41:02+00:00,33,2.81,electric,86.0,66.0,7.59,none,plus
EB-STO-001581,SE,Stockholm,739,577,2024-10-18 15:13:59+00:00,2024-10-18 15:24:59+00:00,11,0.68,electric,30.0,21.0,2.37,none,plus
EB-AMS-000064,NL,Amsterdam,124,272,2025-02-06 20:56:34+00:00,2025-02-06 21:16:34+00:00,20,2.31,electric,49.0,37.0,4.39,none,standard
EB-CPH-001448,DK,Copenhagen,700,643,2025-07-25 19:27:46+00:00,2025-07-25 19:30:46+00:00,3,0.34,electric,60.0,59.0,0.44,none,payg
EB-LIS-003980,PT,Lisbon,612,508,2025-10-23 09:29:07+00:00,2025-10-23 09:46:07+00:00,17,1.96,electric,40.0,27.0,3.99,flat_tire,standard
EB-BRU-003944,BE,Brussels,439,468,2025-01-12 13:59:40+00:00,2025-01-12 14:02:40+00:00,3,0.6,mechanical,,,0.43,none,plus
EB-PAR-002519,FR,Paris,467,608,2025-08-03 18:28:00+00:00,2025-08-03 19:40:00+00:00,72,5.35,electric,79.0,26.0,16.17,none,payg
EB-PAR-001406,FR,Paris,553,723,2024-03-07 15:12:33+00:00,2024-03-07 15:38:33+00:00,26,1.3,electric,94.0,77.0,7.02,none,payg
EB-OSL-004350,NO,Oslo,607,730,2025-06-24 02:24:29+00:00,2025-06-24 02:28:29+00:00,4,0.72,mechanical,,,0.58,none,plus
EB-PRG-002754,CZ,Prague,403,71,2024-03-10 18:09:19+00:00,2024-03-10 18:51:19+00:00,42,3.96,electric,57.0,31.0,10.8,none,standard
EB-PAR-003030,FR,Paris,355,237,2025-07-13 20:17:36+00:00,2025-07-13 20:28:36+00:00,11,0.33,electric,71.0,62.0,2.96,none,payg
EB-BRU-002730,BE,Brussels,80,698,2024-01-04 01:17:22+00:00,2024-01-04 01:19:22+00:00,2,0.3,electric,50.0,49.0,0.35,none,payg
EB-STO-003788,SE,Stockholm,343,556,2024-11-07 09:29:51+00:00,2024-11-07 09:50:51+00:00,21,1.15,mechanical,,,5.17,none,plus
EB-VIE-003406,AT,Vienna,89,477,2025-01-12 17:48:21+00:00,2025-01-12 18:12:21+00:00,24,2.52,electric,31.0,22.0,3.56,none,standard
EB-AMS-000775,NL,Amsterdam,761,677,2025-03-08 08:51:51+00:00,2025-03-08 08:55:51+00:00,4,0.32,electric,24.0,21.0,0.93,none,payg
EB-OSL-001907,NO,Oslo,225,235,2025-09-19 12:59:48+00:00,2025-09-19 13:14:48+00:00,15,1.2,electric,22.0,8.0,3.46,none,plus
EB-STO-003698,SE,Stockholm,368,209,2024-11-11 15:02:31+00:00,2024-11-11 15:37:31+00:00,35,1.85,mechanical,,,8.98,flat_tire,plus
EB-CPH-002580,DK,Copenhagen,127,647,2024-06-30 13:31:33+00:00,2024-06-30 13:57:33+00:00,26,1.36,electric,52.0,36.0,7.34,none,payg
EB-PRG-001205,CZ,Prague,309,767,2024-02-25 01:25:52+00:00,2024-02-25 01:41:52+00:00,16,1.88,electric,35.0,23.0,5.41,none,standard
EB-ATH-002909,GR,Athens,7,241,2025-03-01 14:14:10+00:00,2025-03-01 14:32:10+00:00,18,0.54,electric,97.0,76.0,5.62,none,payg
EB-HEL-004162,FI,Helsinki,791,483,2024-09-10 03:22:05+00:00,2024-09-10 03:48:05+00:00,26,2.68,electric,53.0,43.0,4.07,none,standard
EB-PAR-002616,FR,Paris,742,177,2024-07-03 17:44:33+00:00,2024-07-03 17:54:33+00:00,10,0.33,electric,49.0,45.0,1.66,none,payg
EB-WAW-000328,PL,Warsaw,442,104,2024-06-29 11:33:57+00:00,2024-06-29 13:43:57+00:00,130,9.5,electric,74.0,0.0,33.33,none,payg
EB-DUB-000023,IE,Dublin,150,493,2024-10-23 13:17:25+00:00,2024-10-23 13:30:25+00:00,13,1.4,mechanical,,,3.34,none,standard
EB-ATH-004083,GR,Athens,203,443,2024-09-24 10:55:15+00:00,2024-09-24 11:02:15+00:00,7,1.1,mechanical,,,1.27,none,standard
EB-DUB-001735,IE,Dublin,218,684,2024-02-27 00:28:35+00:00,2024-02-27 00:56:35+00:00,28,2.84,electric,78.0,53.0,6.31,none,standard
EB-BCN-001184,ES,Barcelona,437,334,2025-10-01 05:45:44+00:00,2025-10-01 05:47:44+00:00,2,0.3,electric,28.0,27.0,0.53,none,payg
EB-DUB-002402,IE,Dublin,459,243,2025-11-16 23:44:00+00:00,2025-11-17 00:28:00+00:00,44,3.32,electric,29.0,7.0,9.72,none,plus
EB-VIE-004669,AT,Vienna,250,391,2025-08-30 21:53:05+00:00,2025-08-30 22:11:05+00:00,18,0.45,mechanical,,,3.48,none,payg
EB-WAW-003669,PL,Warsaw,536,780,2025-10-06 11:48:03+00:00,2025-10-06 12:03:03+00:00,15,1.8,electric,32.0,20.0,3.1,none,standard
EB-WAW-002768,PL,Warsaw,206,309,2025-02-14 02:59:30+00:00,2025-02-14 03:08:30+00:00,9,0.3,electric,65.0,61.0,2.11,none,payg
EB-ZRH-004027,CH,Zurich,438,277,2025-04-19 08:00:15+00:00,2025-04-19 08:07:15+00:00,7,1.38,mechanical,,,1.12,none,standard
EB-OSL-000366,NO,Oslo,246,160,2024-06-24 20:47:36+00:00,2024-06-24 22:26:36+00:00,99,5.4,mechanical,,,19.75,none,payg
EB-AMS-001205,NL,Amsterdam,75,264,2025-06-02 19:47:43+00:00,2025-06-02 20:05:43+00:00,18,0.57,electric,79.0,63.0,4.06,none,payg
EB-ZRH-001695,CH,Zurich,124,740,2025-02-14 02:20:39+00:00,2025-02-14 02:22:39+00:00,2,1.25,electric,98.0,96.0,0.46,none,standard
EB-VIE-003152,AT,Vienna,202,515,2025-02-23 18:14:43+00:00,2025-02-23 18:18:43+00:00,4,0.3,electric,96.0,94.0,0.95,none,payg
EB-AMS-000831,NL,Amsterdam,564,497,2024-02-24 20:39:06+00:00,2024-02-24 20:48:06+00:00,9,1.39,electric,78.0,72.0,1.75,none,standard
EB-OSL-004203,NO,Oslo,56,219,2025-08-26 09:26:11+00:00,2025-08-26 09:40:11+00:00,14,0.36,mechanical,,,3.3,none,payg
EB-WAW-000224,PL,Warsaw,631,231,2025-11-11 07:34:37+00:00,2025-11-11 07:47:37+00:00,13,0.3,electric,57.0,49.0,3.11,accident_minor,payg
EB-PAR-004627,FR,Paris,387,435,2024-07-19 00:44:41+00:00,2024-07-19 00:49:41+00:00,5,1.1,electric,41.0,38.0,0.91,none,standard
EB-BRU-000027,BE,Brussels,630,395,2024-11-18 04:49:16+00:00,2024-11-18 05:00:16+00:00,11,0.3,mechanical,,,3.43,none,payg
EB-WAW-002802,PL,Warsaw,501,577,2024-08-11 04:58:02+00:00,2024-08-11 05:07:02+00:00,9,0.3,electric,53.0,43.0,2.8,none,payg
EB-PRG-002408,CZ,Prague,28,769,2024-03-02 13:39:46+00:00,2024-03-02 13:57:46+00:00,18,0.54,electric,52.0,38.0,5.16,none,payg
EB-BUD-001343,HU,Budapest,671,108,2025-06-29 18:30:16+00:00,2025-06-29 18:52:16+00:00,22,0.86,electric,48.0,35.0,3.78,none,payg
EB-ZRH-000471,CH,Zurich,447,572,2024-04-21 09:06:01+00:00,2024-04-21 09:16:01+00:00,10,0.38,mechanical,,,2.16,none,payg
EB-STO-003701,SE,Stockholm,105,17,2024-03-03 19:57:21+00:00,2024-03-03 20:04:21+00:00,7,0.3,electric,64.0,58.0,2.14,accident_minor,payg
EB-PRG-000951,CZ,Prague,265,248,2024-09-19 02:58:02+00:00,2024-09-19 03:05:02+00:00,7,0.3,electric,23.0,19.0,1.23,none,payg
EB-BCN-002050,ES,Barcelona,514,446,2025-09-25 18:49:51+00:00,2025-09-25 19:04:51+00:00,15,1.0,electric,60.0,49.0,2.86,none,plus
EB-BCN-003842,ES,Barcelona,546,484,2025-12-02 12:27:07+00:00,2025-12-02 12:38:07+00:00,11,0.3,mechanical,,,1.96,none,payg
EB-DUB-003756,IE,Dublin,706,20,2025-05-07 18:02:18+00:00,2025-05-07 18:17:18+00:00,15,1.0,electric,74.0,65.0,4.64,none,plus
EB-ATH-003434,GR,Athens,586,471,2025-03-19 13:26:58+00:00,2025-03-19 14:32:58+00:00,66,5.08,electric,28.0,0.0,15.93,none,plus
EB-VIE-001697,AT,Vienna,180,548,2024-01-12 10:01:50+00:00,2024-01-12 10:28:50+00:00,27,0.9,mechanical,,,6.25,none,payg
EB-BCN-002026,ES,Barcelona,80,190,2024-04-30 14:00:34+00:00,2024-04-30 14:30:34+00:00,30,1.05,mechanical,,,5.96,none,payg
EB-ROM-004240,IT,Rome,301,140,2025-08-19 00:07:54+00:00,2025-08-19 01:13:54+00:00,66,2.85,mechanical,,,17.44,none,payg
EB-PRG-000430,CZ,Prague,425,552,2025-10-27 02:42:34+00:00,2025-10-27 03:02:34+00:00,20,2.2,electric,72.0,61.0,4.42,none,standard
EB-DUB-000096,IE,Dublin,256,745,2024-02-03 00:55:26+00:00,2024-02-03 01:04:26+00:00,9,1.2,mechanical,,,1.19,none,standard
EB-BCN-004485,ES,Barcelona,494,284,2024-04-25 20:09:39+00:00,2024-04-25 20:32:39+00:00,23,2.44,electric,32.0,14.0,5.17,brake,standard
EB-LIS-003641,PT,Lisbon,51,441,2025-04-10 11:36:52+00:00,2025-04-10 11:51:52+00:00,15,1.8,electric,72.0,58.0,3.8,none,standard
EB-MAD-004200,ES,Madrid,412,256,2025-07-26 16:45:09+00:00,2025-07-26 17:01:09+00:00,16,0.38,electric,61.0,44.0,4.3,none,payg
EB-MAD-002757,ES,Madrid,183,284,2024-04-21 16:03:16+00:00,2024-04-21 16:31:16+00:00,28,2.04,electric,81.0,55.0,8.68,none,plus
EB-PRG-003592,CZ,Prague,761,19,2025-11-22 06:10:48+00:00,2025-11-22 06:20:48+00:00,10,0.3,electric,48.0,43.0,2.25,accident_minor,payg
EB-BUD-000572,HU,Budapest,566,347,2024-08-25 08:03:50+00:00,2024-08-25 08:10:50+00:00,7,0.6,electric,99.0,93.0,2.0,none,plus
EB-WAW-004049,PL,Warsaw,461,650,2024-07-19 22:10:30+00:00,2024-07-19 22:16:30+00:00,6,1.05,mechanical,,,0.79,none,standard
EB-MAD-000717,ES,Madrid,727,602,2024-01-24 04:48:59+00:00,2024-01-24 05:15:59+00:00,27,1.26,electric,29.0,12.0,5.2,none,payg
EB-AMS-004930,NL,Amsterdam,742,611,2024-02-14 22:07:22+00:00,2024-02-14 22:10:22+00:00,3,0.63,electric,76.0,74.0,0.59,none,plus
EB-PRG-001373,CZ,Prague,627,388,2024-03-03 04:56:22+00:00,2024-03-03 05:04:22+00:00,8,1.24,electric,67.0,62.0,1.96,none,standard
EB-MAD-004952,ES,Madrid,434,328,2025-05-23 09:19:45+00:00,2025-05-23 09:26:45+00:00,7,1.1,mechanical,,,2.2,none,standard
EB-AMS-003602,NL,Amsterdam,65,366,2025-11-25 21:15:35+00:00,2025-11-25 21:28:35+00:00,13,1.72,electric,30.0,15.0,3.77,none,standard
EB-BCN-002011,ES,Barcelona,324,734,2024-12-08 22:40:14+00:00,2024-12-08 23:09:14+00:00,29,2.12,electric,34.0,22.0,4.98,none,plus
EB-PRG-003193,CZ,Prague,609,681,2024-10-25 20:54:35+00:00,2024-10-25 21:06:35+00:00,12,0.76,electric,44.0,31.0,3.82,none,plus
EB-PRG-001959,CZ,Prague,790,291,2024-07-14 01:42:33+00:00,2024-07-14 01:54:33+00:00,12,1.35,mechanical,,,1.2,none,standard
EB-BRU-003103,BE,Brussels,728,391,2025-07-30 04:33:52+00:00,2025-07-30 05:35:52+00:00,62,4.06,electric,26.0,0.0,11.56,none,payg
EB-LIS-003765,PT,Lisbon,738,182,2024-04-18 13:25:57+00:00,2024-04-18 13:28:57+00:00,3,1.0,electric,52.0,51.0,0.5,none,standard
EB-MAD-000427,ES,Madrid,504,323,2025-02-05 02:05:15+00:00,2025-02-05 02:08:15+00:00,3,0.6,electric,79.0,76.0,1.09,none,plus
EB-DUB-001108,IE,Dublin,508,223,2025-01-16 15:38:18+00:00,2025-01-16 16:26:18+00:00,48,3.15,mechanical,,,9.21,none,standard
EB-MAD-004828,ES,Madrid,473,338,2025-08-02 01:40:50+00:00,2025-08-02 01:48:50+00:00,8,0.6,electric,31.0,25.0,2.78,none,plus
EB-CPH-003070,DK,Copenhagen,705,682,2024-07-24 17:38:45+00:00,2024-07-24 17:45:45+00:00,7,0.34,electric,59.0,55.0,1.31,none,payg
EB-BRU-001799,BE,Brussels,707,445,2024-05-13 17:09:09+00:00,2024-05-13 17:23:09+00:00,14,0.92,electric,68.0,58.0,2.83,none,plus
EB-MAD-002498,ES,Madrid,122,238,2025-11-26 23:10:47+00:00,2025-11-26 23:14:47+00:00,4,0.3,mechanical,,,0.6,none,payg
EB-ATH-001817,GR,Athens,647,393,2024-04-16 05:07:31+00:00,2024-04-16 05:10:31+00:00,3,1.0,electric,35.0,33.0,0.61,none,standard
EB-HEL-001350,FI,Helsinki,704,533,2024-07-12 03:56:59+00:00,2024-07-12 04:06:59+00:00,10,1.4,electric,48.0,40.0,2.47,none,standard
EB-HEL-003415,FI,Helsinki,34,387,2024-03-05 04:11:46+00:00,2024-03-05 04:42:46+00:00,31,3.08,electric,32.0,12.0,5.99,none,standard
EB-DUB-001894,IE,Dublin,66,485,2025-09-03 00:05:47+00:00,2025-09-03 00:20:47+00:00,15,0.3,electric,91.0,84.0,2.6,none,payg
EB-ATH-003571,GR,Athens,789,152,2025-05-08 19:10:13+00:00,2025-05-08 19:15:13+00:00,5,0.6,electric,44.0,39.0,1.4,none,plus
EB-BER-000368,DE,Berlin,305,695,2025-08-17 23:20:02+00:00,2025-08-17 23:41:02+00:00,21,1.48,electric,46.0,33.0,4.11,none,plus
EB-PRG-002598,CZ,Prague,800,510,2024-07-03 08:35:56+00:00,2024-07-03 08:40:56+00:00,5,1.0,mechanical,,,0.95,none,standard
EB-WAW-002805,PL,Warsaw,586,142,2024-03-31 08:57:23+00:00,2024-03-31 09:01:23+00:00,4,0.3,electric,38.0,35.0,0.85,none,payg
EB-BCN-000654,ES,Barcelona,478,715,2025-05-02 12:28:56+00:00,2025-05-02 13:12:56+00:00,44,1.75,mechanical,,,10.78,none,payg
EB-AMS-001266,NL,Amsterdam,701,602,2024-01-10 19:11:18+00:00,2024-01-10 19:21:18+00:00,10,1.47,electric,48.0,42.0,2.13,electrical,standard
EB-AMS-002298,NL,Amsterdam,441,724,2024-08-10 09:40:13+00:00,2024-08-10 09:50:13+00:00,10,1.31,mechanical,,,2.19,none,standard
EB-PAR-003685,FR,Paris,562,537,2025-09-27 23:30:24+00:00,2025-09-27 23:45:24+00:00,15,0.33,electric,27.0,12.0,4.11,none,payg
EB-PRG-003706,CZ,Prague,321,174,2024-09-04 13:39:25+00:00,2024-09-04 14:12:25+00:00,33,3.24,electric,48.0,17.0,8.35,none,standard
EB-CPH-004294,DK,Copenhagen,263,628,2024-05-21 22:34:27+00:00,2024-05-21 23:03:27+00:00,29,3.36,electric,85.0,70.0,5.98,none,standard
EB-MAD-004276,ES,Madrid,158,655,2025-11-07 12:20:47+00:00,2025-11-07 12:30:47+00:00,10,1.25,mechanical,,,1.3,none,standard
EB-BER-002201,DE,Berlin,416,590,2025-01-28 18:21:46+00:00,2025-01-28 18:27:46+00:00,6,1.05,mechanical,,,1.09,none,standard
EB-MAD-001190,ES,Madrid,421,569,2024-11-01 11:43:35+00:00,2024-11-01 11:55:35+00:00,12,1.56,electric,38.0,23.0,3.88,none,standard
EB-BER-002050,DE,Berlin,521,730,2025-01-24 11:36:25+00:00,2025-01-24 11:49:25+00:00,13,0.3,electric,88.0,83.0,1.96,none,payg
EB-VIE-003563,AT,Vienna,158,64,2025-10-31 11:25:23+00:00,2025-10-31 11:29:23+00:00,4,0.3,electric,60.0,58.0,0.79,none,payg
EB-BCN-000063,ES,Barcelona,581,130,2025-10-13 21:20:32+00:00,2025-10-13 21:27:32+00:00,7,0.6,electric,98.0,92.0,1.68,brake,plus
EB-MUC-004427,DE,Munich,784,628,2025-03-21 07:24:57+00:00,2025-03-21 07:50:57+00:00,26,1.18,electric,96.0,80.0,4.58,none,payg
EB-CPH-002810,DK,Copenhagen,687,442,2025-08-17 23:33:19+00:00,2025-08-17 23:38:19+00:00,5,0.69,electric,24.0,18.0,1.54,flat_tire,plus
EB-BUD-001022,HU,Budapest,563,409,2024-11-15 01:34:04+00:00,2024-11-15 01:44:04+00:00,10,0.3,electric,24.0,18.0,2.36,none,payg
EB-ROM-000211,IT,Rome,32,711,2025-02-24 09:25:53+00:00,2025-02-24 09:39:53+00:00,14,1.45,mechanical,,,3.1,none,standard
EB-STO-004614,SE,Stockholm,535,175,2024-11-19 12:09:40+00:00,2024-11-19 12:14:40+00:00,5,0.3,mechanical,,,1.53,none,payg
EB-MAD-001531,ES,Madrid,551,479,2024-06-27 18:24:05+00:00,2024-06-27 18:49:05+00:00,25,1.8,electric,35.0,20.0,5.58,none,plus
EB-BCN-002344,ES,Barcelona,762,336,2025-01-22 15:00:48+00:00,2025-01-22 15:13:48+00:00,13,0.75,mechanical,,,2.67,none,plus
EB-AMS-004091,NL,Amsterdam,795,133,2024-05-29 15:08:52+00:00,2024-05-29 15:19:52+00:00,11,0.32,electric,84.0,78.0,1.64,none,payg
EB-STO-001971,SE,Stockholm,757,508,2024-09-01 16:03:35+00:00,2024-09-01 17:03:35+00:00,60,2.55,mechanical,,,5.22,none,payg
EB-BER-002328,DE,Berlin,609,537,2024-07-31 22:13:02+00:00,2024-07-31 22:23:02+00:00,10,1.4,electric,90.0,83.0,3.3,none,standard
EB-BRU-002378,BE,Brussels,675,717,2025-09-27 04:42:47+00:00,2025-09-27 05:04:47+00:00,22,1.2,mechanical,,,4.15,none,plus
EB-OSL-002259,NO,Oslo,359,486,2024-07-06 03:49:44+00:00,2024-07-06 04:17:44+00:00,28,3.41,electric,24.0,0.0,8.23,none,standard
EB-STO-001897,SE,Stockholm,358,27,2025-09-27 15:53:53+00:00,2025-09-27 16:07:53+00:00,14,0.92,electric,62.0,47.0,4.52,none,plus
EB-BUD-003293,HU,Budapest,371,536,2024-10-02 11:02:59+00:00,2024-10-02 11:21:59+00:00,19,0.62,electric,37.0,23.0,3.67,none,payg
EB-VIE-001030,AT,Vienna,691,684,2025-10-09 21:41:45+00:00,2025-10-09 23:07:45+00:00,86,7.48,electric,96.0,36.0,19.8,none,standard
EB-HEL-003034,FI,Helsinki,133,116,2025-07-03 14:12:35+00:00,2025-07-03 14:19:35+00:00,7,1.16,electric,26.0,20.0,1.73,none,standard
EB-OSL-003329,NO,Oslo,357,443,2025-08-16 03:40:03+00:00,2025-08-16 04:04:03+00:00,24,1.22,electric,97.0,69.0,7.44,none,payg
EB-ATH-000024,GR,Athens,678,388,2025-06-01 03:58:30+00:00,2025-06-01 04:33:30+00:00,35,2.5,mechanical,,,7.24,none,standard
EB-PRG-002100,CZ,Prague,744,45,2024-11-05 11:47:51+00:00,2024-11-05 12:11:51+00:00,24,1.72,electric,71.0,46.0,7.54,none,plus
EB-MUC-003898,DE,Munich,434,113,2024-05-24 16:27:40+00:00,2024-05-24 16:39:40+00:00,12,0.76,electric,29.0,20.0,2.86,none,plus
EB-BCN-002033,ES,Barcelona,58,663,2025-04-22 20:47:19+00:00,2025-04-22 20:54:19+00:00,7,0.3,electric,50.0,46.0,1.77,none,payg
EB-ATH-004617,GR,Athens,393,231,2025-05-15 01:48:03+00:00,2025-05-15 01:55:03+00:00,7,0.3,electric,31.0,26.0,1.56,none,payg
EB-PAR-002089,FR,Paris,639,771,2025-10-21 07:19:08+00:00,2025-10-21 07:37:08+00:00,18,2.24,electric,48.0,33.0,4.81,none,standard
EB-BUD-002526,HU,Budapest,24,172,2024-09-28 00:02:11+00:00,2024-09-28 00:33:11+00:00,31,1.1,mechanical,,,6.01,none,payg
EB-PRG-001963,CZ,Prague,565,75,2024-05-14 01:38:29+00:00,2024-05-14 01:57:29+00:00,19,1.32,electric,70.0,55.0,4.48,none,plus
EB-AMS-004708,NL,Amsterdam,343,143,2024-02-18 07:21:34+00:00,2024-02-18 07:41:34+00:00,20,0.73,electric,25.0,16.0,3.21,none,payg
EB-ZRH-000409,CH,Zurich,224,14,2024-08-17 21:42:48+00:00,2024-08-17 22:23:48+00:00,41,4.85,electric,83.0,50.0,9.16,none,standard
EB-ROM-003043,IT,Rome,55,459,2024-07-29 00:01:24+00:00,2024-07-29 00:27:24+00:00,26,1.18,electric,78.0,67.0,5.18,flat_tire,payg
EB-ATH-000239,GR,Athens,263,384,2025-07-01 05:12:49+00:00,2025-07-01 05:54:49+00:00,42,3.96,electric,98.0,67.0,9.55,none,standard
EB-DUB-001543,IE,Dublin,286,623,2025-11-05 07:36:12+00:00,2025-11-05 07:38:12+00:00,2,0.3,electric,72.0,71.0,0.52,none,payg
EB-AMS-002860,NL,Amsterdam,354,677,2024-09-06 15:35:36+00:00,2024-09-06 15:39:36+00:00,4,0.32,mechanical,,,0.46,none,payg
EB-VIE-002875,AT,Vienna,583,150,2024-01-17 20:28:27+00:00,2024-01-17 20:34:27+00:00,6,1.08,electric,78.0,73.0,1.49,accident_minor,standard
EB-WAW-003162,PL,Warsaw,769,138,2025-03-05 10:20:56+00:00,2025-03-05 10:37:56+00:00,17,1.96,electric,27.0,11.0,4.37,none,standard
EB-WAW-002140,PL,Warsaw,654,773,2025-03-11 19:30:02+00:00,2025-03-11 20:28:02+00:00,58,5.24,electric,89.0,70.0,8.8,none,standard
EB-WAW-004777,PL,Warsaw,406,421,2025-11-06 05:09:52+00:00,2025-11-06 05:17:52+00:00,8,0.3,mechanical,,,1.95,none,payg
EB-PRG-000201,CZ,Prague,100,111,2025-12-24 13:34:32+00:00,2025-12-24 13:36:32+00:00,2,0.3,mechanical,,,0.51,none,payg
EB-BER-004737,DE,Berlin,35,130,2025-08-28 07:47:18+00:00,2025-08-28 08:11:18+00:00,24,2.52,electric,63.0,51.0,5.54,none,standard
EB-STO-003437,SE,Stockholm,61,382,2024-10-26 09:10:56+00:00,2024-10-26 09:46:56+00:00,36,1.9,mechanical,,,6.47,vandalism,plus
EB-BCN-002369,ES,Barcelona,199,560,2025-01-24 17:07:13+00:00,2025-01-24 17:37:13+00:00,30,1.5,electric,29.0,13.0,7.81,none,payg
EB-BCN-004234,ES,Barcelona,122,265,2025-02-22 05:45:21+00:00,2025-02-22 05:48:21+00:00,3,0.3,electric,34.0,31.0,0.79,electrical,payg
EB-AMS-000533,NL,Amsterdam,393,493,2024-01-18 23:04:30+00:00,2024-01-18 23:33:30+00:00,29,1.05,mechanical,,,7.05,none,payg
EB-MUC-001921,DE,Munich,154,126,2024-12-13 08:37:27+00:00,2024-12-13 08:45:27+00:00,8,0.3,mechanical,,,1.62,accident_minor,payg
EB-AMS-002124,NL,Amsterdam,761,130,2025-04-06 08:27:12+00:00,2025-04-06 08:43:12+00:00,16,0.37,mechanical,,,2.26,none,payg
EB-DUB-004705,IE,Dublin,338,644,2024-02-02 12:46:50+00:00,2024-02-02 12:52:50+00:00,6,1.05,mechanical,,,1.22,none,standard
EB-STO-000360,SE,Stockholm,564,496,2024-09-29 19:16:50+00:00,2024-09-29 19:29:50+00:00,13,0.75,mechanical,,,2.71,none,plus
EB-MAD-000876,ES,Madrid,534,286,2025-11-26 07:14:36+00:00,2025-11-26 07:16:36+00:00,2,0.3,electric,97.0,96.0,0.59,none,payg
EB-LIS-000678,PT,Lisbon,566,172,2024-07-14 16:04:47+00:00,2024-07-14 16:25:47+00:00,21,2.28,electric,90.0,69.0,6.4,none,standard
EB-PAR-002750,FR,Paris,611,340,2024-08-27 22:30:24+00:00,2024-08-27 22:40:24+00:00,10,1.54,electric,86.0,78.0,2.35,none,standard
EB-PRG-001278,CZ,Prague,683,162,2025-11-27 13:36:30+00:00,2025-11-27 13:53:30+00:00,17,0.95,mechanical,,,2.34,none,plus
EB-STO-000740,SE,Stockholm,414,738,2025-08-22 18:38:43+00:00,2025-08-22 18:51:43+00:00,13,1.64,electric,68.0,60.0,2.7,none,standard
EB-MAD-001078,ES,Madrid,586,761,2025-02-20 21:20:34+00:00,2025-02-20 22:02:34+00:00,42,3.16,electric,22.0,0.0,8.53,none,plus
EB-BER-001419,DE,Berlin,325,450,2024-06-05 18:25:43+00:00,2024-06-05 18:31:43+00:00,6,1.05,mechanical,,,1.0,none,standard
EB-PRG-001073,CZ,Prague,476,435,2024-04-07 15:22:19+00:00,2024-04-07 15:41:19+00:00,19,1.05,mechanical,,,3.2,none,plus
EB-ZRH-001971,CH,Zurich,425,275,2025-02-06 10:23:34+00:00,2025-02-06 10:39:34+00:00,16,2.35,electric,79.0,73.0,2.46,none,standard
EB-PRG-004527,CZ,Prague,277,713,2024-06-17 20:54:43+00:00,2024-06-17 21:05:43+00:00,11,0.3,electric,95.0,89.0,2.93,none,payg
EB-STO-004902,SE,Stockholm,723,700,2025-09-29 04:06:56+00:00,2025-09-29 04:21:56+00:00,15,1.0,electric,44.0,34.0,3.58,none,plus
EB-VIE-003138,AT,Vienna,230,636,2024-06-26 03:56:06+00:00,2024-06-26 04:36:06+00:00,40,3.8,electric,20.0,0.0,11.58,none,standard
EB-BER-000690,DE,Berlin,276,226,2024-06-30 21:23:00+00:00,2024-06-30 21:46:00+00:00,23,0.94,electric,51.0,32.0,5.63,none,payg
EB-LIS-000519,PT,Lisbon,407,503,2024-01-29 10:59:23+00:00,2024-01-29 11:06:23+00:00,7,0.6,mechanical,,,0.88,none,plus
EB-CPH-001177,DK,Copenhagen,138,619,2025-08-17 03:05:43+00:00,2025-08-17 03:07:43+00:00,2,0.34,electric,94.0,92.0,0.6,none,payg
EB-VIE-001306,AT,Vienna,123,337,2024-05-25 06:16:31+00:00,2024-05-25 06:31:31+00:00,15,0.3,electric,79.0,66.0,4.15,none,payg
EB-BUD-002539,HU,Budapest,236,329,2024-07-10 02:00:08+00:00,2024-07-10 02:12:08+00:00,12,1.56,electric,57.0,48.0,2.59,none,standard
EB-BRU-003782,BE,Brussels,411,714,2024-10-13 01:35:42+00:00,2024-10-13 01:52:42+00:00,17,1.96,electric,55.0,44.0,4.82,none,standard
EB-ROM-000852,IT,Rome,189,753,2024-08-26 16:02:01+00:00,2024-08-26 16:11:01+00:00,9,1.32,electric,22.0,15.0,2.55,none,standard
EB-ZRH-003841,CH,Zurich,670,510,2024-02-02 11:50:34+00:00,2024-02-02 12:04:34+00:00,14,0.38,mechanical,,,2.19,none,payg
EB-AMS-000036,NL,Amsterdam,35,20,2025-12-26 12:33:29+00:00,2025-12-26 12:45:29+00:00,12,0.73,mechanical,,,3.55,none,plus
